filename,original,translation,status
VOICE_ID.BIN_00002FC6.wav,ナーシエスさ、後でルイズにカレーを教えてやってくれよ,"Нарцисс, научи Луизу позже готовить карри.",Успешно
VOICE_ID.BIN_00002FC7.wav,ほらカレーとシチューって途中まで調理方法が一緒だろ だったらルイズにも作れるかなーって思って,"Видите ли, карри и рагу до середины готовятся одинаково, поэтому я подумал, что Луиза тоже их приготовит.",Успешно
VOICE_ID.BIN_00002FC8.wav,それに俺の国の料理みんなに知ってもらいたいしさ,"Также я хочу, чтобы все знали о кухне моей страны.",Успешно
VOICE_ID.BIN_00002FC9.wav,ありがとうシエスさ。また食べたくなったらさ、俺たちにご馳走してくれるかい?,"Спасибо, Сиес. Если ты снова захочешь есть, ты нас угостишь?",Успешно
VOICE_ID.BIN_00002FCA.wav,わかった!,Понял!,Успешно
VOICE_ID.BIN_00002FCB.wav,これは…このパンは…,Этот... этот хлеб...,Успешно
VOICE_ID.BIN_00002FCC.wav,ああそうだよ、名前も気にしないでいつも食ってたけど、そういえばコッペパンって名前だ、こいつは,"Ах, да, я всегда ел его, не беспокоясь о названии, но теперь, когда я думаю об этом, оно называется Коппепан.",Успешно
VOICE_ID.BIN_00002FCD.wav,細かいことはとりあえず置いておいてさ 早くみんなで食べようぜ,Давайте пока оставим детали в стороне. Давайте скорее поедим все вместе.,Успешно
VOICE_ID.BIN_00002FCE.wav,ほら、シエスさんも食べてごらんよ,"Эй, Сиес-сан, попробуй тоже поесть.",Успешно
VOICE_ID.BIN_00002FCF.wav,ん、うん、うん、うん あーそうさ、懐かしくて涙が出てくるわー,"Хм, да, да, да О да, у меня такая ностальгия, что я плачу.",Успешно
VOICE_ID.BIN_00002FD0.wav,どうだシエスさん、うまいだろ!,"Как вы думаете, мистер Сиес, это хорошо!",Успешно
VOICE_ID.BIN_00002FD1.wav,ははは、そりゃいいや!,"Хаха, это хорошо!",Успешно
VOICE_ID.BIN_00002FD2.wav,ガキの頃からよく食べていたよ,Я ем его много с детства.,Успешно
VOICE_ID.BIN_00002FD3.wav,こうしてそのまま食べても美味しいし パンに切れ目を入れてそこにジャムとかを挟むとまたうまいんだ,"Его очень вкусно есть как есть, но еще лучше, если вы сделаете в хлебе надрез и начините его вареньем.",Успешно
VOICE_ID.BIN_00002FD4.wav,昔は給食に出てきてさよく残したりしたっけなぁ 今思うともったいないことしてたなぁ,"Раньше я приходил на школьный обед и просто что-то оставлял. Теперь, когда я думаю об этом, я думаю, что это была пустая трата времени.",Успешно
VOICE_ID.BIN_00002FD5.wav,えっと 学校で出る食事みたいなものなんだよ,"Ну, это как еда в школе.",Успешно
VOICE_ID.BIN_00002FD6.wav,こんなに美味しく感じるなんてなぁ やっぱり思い出の味だからかな,"Не могу поверить, что это так вкусно. Я думаю, это потому, что это на вкус как воспоминание.",Успешно
VOICE_ID.BIN_00002FD7.wav,やったねシエスさん!おめでとう!,"Молодец, мистер Сиес! Поздравляем!",Успешно
VOICE_ID.BIN_00002FD8.wav,どうしたのシェスと、せっかく優勝したんだからもっと喜びなよ,"Что не так с Шетом? Я еще больше счастлив, потому что выиграл чемпионат.",Успешно
VOICE_ID.BIN_00002FD9.wav,お?何だい?,Ой? Что это такое?,Успешно
VOICE_ID.BIN_00002FDA.wav,,,Не речь / Смех / Звук
VOICE_ID.BIN_00002FDB.wav,もちろん、カレーが一番うまかったよ。シエスタのカレーがね。,"Конечно, карри было лучшим. Сиеста карри.",Успешно
VOICE_ID.BIN_00002FDC.wav,ん?どうか明日?,"Хм? Пожалуйста, завтра?",Успешно
VOICE_ID.BIN_00002FDD.wav,んー、カレーとどっちを取るか悩むけど、ここはコッペパンかな?,"Хм, мне трудно сделать выбор между карри и коппепаном.",Успешно
VOICE_ID.BIN_00002FDE.wav,シエスター、どうかした?,"Сиеста, что случилось?",Успешно
VOICE_ID.BIN_00002FDF.wav,いやいや、はじめはビクビクしていたけど、みんな料理が上手だね,"Нет, я сначала нервничал, но все умеют готовить.",Успешно
VOICE_ID.BIN_00002FE0.wav,シエスタ…どうしたの?そんな顔して,Сиеста... что случилось? Ты делаешь такое лицо,Успешно
VOICE_ID.BIN_00002FE1.wav,,,Не речь / Смех / Звук
VOICE_ID.BIN_00002FE2.wav,,,Не речь / Смех / Звук
VOICE_ID.BIN_00002FE3.wav,そんなことないよシエスタ シエスタのカレーだって同じくらい美味しかったさ,"Это неправда, Сиеста. Карри Сиесты было таким же вкусным.",Успешно
VOICE_ID.BIN_00002FE4.wav,,,Не речь / Смех / Звук
VOICE_ID.BIN_00002FE5.wav,シエスト?,Сиесто?,Успешно
VOICE_ID.BIN_00002FE6.wav,ご視聴ありがとうございました,Спасибо за просмотр,Успешно
VOICE_ID.BIN_00002FE7.wav,,,Не речь / Смех / Звук
VOICE_ID.BIN_00002FE8.wav,ご、ごめん、ルイズ!寝坊したことはこの通り謝るから、今日だけはどうか見逃してください!,"Прости, Луиза! Прошу прощения за то, что проспал, поэтому, пожалуйста, не пропустите сегодня!",Успешно
VOICE_ID.BIN_00002FE9.wav,私めに、お仕置きしてる暇があったら、それこそ、今すぐ授業に…,"Если у тебя есть время наказать меня, тебе следует пойти на урок прямо сейчас...",Успешно
VOICE_ID.BIN_00002FEA.wav,,,Не речь / Смех / Звук
VOICE_ID.BIN_00002FEB.wav,おはよう、ルイザ。なんだか、ちょっと、体がだるくってさ。,"Доброе утро, Луиза. Мое тело чувствует себя немного уставшим.",Успешно
VOICE_ID.BIN_00002FEC.wav,ひ、ひらがサイトは、ルスでーす,"Привет, сайт хираги — Luz.",Успешно
VOICE_ID.BIN_00002FED.wav,マジで!?,Серьезно!?,Успешно
VOICE_ID.BIN_00002FEE.wav,OK! 1分1秒争う事態なら ゼロ戦に乗ってすっ飛んでいこうぜ!,"ХОРОШО! Если это ситуация, когда каждая минута и каждая секунда имеет значение, давайте садимся на Zero Fighter и улетаем!",Успешно
VOICE_ID.BIN_00002FEF.wav,なんでさ,Почему?,Успешно
VOICE_ID.BIN_00002FF0.wav,,,Не речь / Смех / Звук
VOICE_ID.BIN_00002FF1.wav,マジかよ、右の翼が吹き飛ばされてるじゃん、これじゃ飛ぶなんてとても…,"Серьезно, правое крыло оторвано, тяжело так летать...",Успешно
VOICE_ID.BIN_00002FF2.wav,ああ確かに こいつは思った以上に強力な破壊力だな,"Ах, этот парень определенно более разрушительный, чем я ожидал.",Успешно
VOICE_ID.BIN_00002FF3.wav,急がないと、トリスタニアの素人お姫様が危ないな,"Если мы не поспешим, принцесса-любительница Тристании окажется в опасности.",Успешно
VOICE_ID.BIN_00002FF4.wav,ああ ルイズも呼ばれてるし俺もついていかないと,"Ах, Луизу тоже позвали, так что мне придется последовать за ней.",Успешно
VOICE_ID.BIN_00002FF5.wav,そうはいかないよシエスタ 俺はルイーズの使い物なんだ,"Этого не может быть, Сиеста, я по поручению Луизы.",Успешно
VOICE_ID.BIN_00002FF6.wav,ルイズはお姫様を助けに行きたがっている だから俺は一緒にお城へ行って ご主人様を守らなきゃ,"Луиза хочет спасти принцессу, поэтому мне придется пойти с ней в замок и защитить ее хозяина.",Успешно
VOICE_ID.BIN_00002FF7.wav,シエスタ?,Сиеста?,Успешно
VOICE_ID.BIN_00002FF8.wav,ありがとう、シエスさ。こんなに心配してくれるなんてさ、俺、本当に嬉しいよ。,"Спасибо, Цесса. Я очень рада, что ты так заботишься.",Успешно
VOICE_ID.BIN_00002FF9.wav,大丈夫、無茶はしないよ,"Все в порядке, я не сделаю ничего необоснованного.",Успешно
VOICE_ID.BIN_00002FFA.wav,俺はルイズを守る使い魔だ。 地位や名誉を守るために戦って、命を粗末にするようなことは絶対にしないさ。,"Я фамильяр Луизы, который защищает ее. Я никогда не буду тратить свою жизнь на борьбу за защиту своего статуса и чести.",Успешно
VOICE_ID.BIN_00002FFB.wav,俺はルイーズを連れて、必ずここへ帰ってくる。 だから、シエスタは俺たちの無事を祈って、待っていてくれ。,"Я обязательно вернусь сюда с Луизой. Итак, Сиеста, пожалуйста, молитесь за нашу безопасность и ждите нас.",Успешно
VOICE_ID.BIN_00002FFC.wav,ごめん、シエスタ 俺は、爆乱使いと戦いに行くよ 大切な人たちを守るために,"Прости, Сиеста, я собираюсь сражаться с пользователем взрывчатки, чтобы защитить людей, которые мне дороги.",Успешно
VOICE_ID.BIN_00002FFD.wav,俺はそれを義務でやろうってわけじゃない ちゃんと自分の意志で守ると決めたんだ だから,Я не собираюсь делать это из-за обязательств; Я решил сделать это по собственной воле.,Успешно
VOICE_ID.BIN_00002FFE.wav,俺だって戦いは怖いよ,я тоже боюсь боя,Успешно
VOICE_ID.BIN_00002FFF.wav,でもさ、ここで逃げるわけにはいかないんだ。 ここで逃げたら…,Но я не могу здесь убежать. Если я сбегу сюда...,Успешно
VOICE_ID.BIN_00003000.wav,俺、ずっと逃げを選ぶ人生になっちゃう、そんなの嫌だからさ、だから、行くよ,"Я не хочу жить жизнью, в которой я решаю сбежать, поэтому я собираюсь уйти.",Успешно
VOICE_ID.BIN_00003001.wav,ああ、シエスさん、頼んだぞ!,"О, мистер Сиес, я просил об этом!",Успешно
VOICE_ID.BIN_00003002.wav,お守り,амулет,Успешно
VOICE_ID.BIN_00003003.wav,このお守りは…もしかして…,Этот амулет... может быть...,Успешно
VOICE_ID.BIN_00003004.wav,うん、ありがとう。戦いが終わったら、真っ先にこれを返しに来るよ,"Да, спасибо. Когда битва закончится, я буду первым, кто вернёт это.",Успешно
VOICE_ID.BIN_00003005.wav,ありがとうシエスさん これさえあれば爆弾だって当たりこないさ,"Спасибо, мистер Сиес, если у вас есть это, вас не поразит даже бомба.",Успешно
VOICE_ID.BIN_00003006.wav,たとえ当たっても、当たってないことにしてやる!,"Даже если я сделаю это правильно, я сделаю вид, что это не так!",Успешно
VOICE_ID.BIN_00003007.wav,ああ、わかってるさ,"о, я знаю",Успешно
VOICE_ID.BIN_00003008.wav,お守りをつけてると なんか強くなった気がする 俺、頑張るよ!,"Я чувствую, что стал сильнее, когда ношу амулет. Я сделаю все возможное!",Успешно
VOICE_ID.BIN_00003009.wav,なんだい?CSと,Что это такое? CS и,Успешно
VOICE_ID.BIN_0000300A.wav,とっておきか ああ、お願いするよ どうすればいいの?,"Ой, пожалуйста, что мне делать?",Успешно
VOICE_ID.BIN_0000300B.wav,ねを どうして,Почему?,Успешно
VOICE_ID.BIN_0000300C.wav,恥ずかしい よくわかんないけど,Это неловко. Я не очень понимаю.,Успешно
VOICE_ID.BIN_0000300D.wav,これでいい?,Это нормально?,Успешно
VOICE_ID.BIN_0000300E.wav,,,Не речь / Смех / Звук
VOICE_ID.BIN_0000300F.wav,,,Не речь / Смех / Звук
VOICE_ID.BIN_00003010.wav,あ… ああ…,Ах... ах...,Успешно
VOICE_ID.BIN_00003011.wav,この声は…シルフィード!?,Этот голос...Сильфид!?,Успешно
VOICE_ID.BIN_00003012.wav,ルイズ、キュルケと、モンモンも一緒に行くのか?,"Будут ли Луиза, Кюрке и Монмон вместе?",Успешно
VOICE_ID.BIN_00003013.wav,え、マジかよ!,"О, серьезно!",Успешно
VOICE_ID.BIN_00003014.wav,とにかく今緊急事態だ 俺たちはトリッサニアに急ごう,"В любом случае, сейчас чрезвычайная ситуация, так что давайте поспешим в Трисанию.",Успешно
VOICE_ID.BIN_00003015.wav,キュルケ、モモ、ハルナのことを頼めるか?,"Могу ли я попросить Кюрке, Момо и Харуну?",Успешно
VOICE_ID.BIN_00003016.wav,ありがとう、助かる!,"Спасибо, это полезно!",Успешно
VOICE_ID.BIN_00003017.wav,シエスト 大丈夫 俺たちは必ず帰ってくる 必ずね,"Сиесто: Все в порядке, мы обязательно вернемся, обязательно.",Успешно
VOICE_ID.BIN_00003018.wav,よし!行こう! ルイズ!タマサ!,Хорошо! Пойдем! Луиза! Тамаса!,Успешно
VOICE_ID.BIN_00003019.wav,爆弾使いの奴、相当暴れたみたいだな 街全体が大混乱してる,"Похоже, террорист сошел с ума, весь город в хаосе.",Успешно
VOICE_ID.BIN_0000301A.wav,本当だ 爆弾使いを怖がってるっていうより何かから避難するみたいな,"Это правда. Это больше похоже на то, что они от чего-то эвакуируются, чем на то, что боятся бомбардировщиков.",Успешно
VOICE_ID.BIN_0000301B.wav,地震とか 戦争とかか,"Землетрясения, войны и т.д.",Успешно
VOICE_ID.BIN_0000301C.wav,おいおい、いきなり城に来ちゃって大丈夫なのか?,"Эй-эй, а можно ли внезапно прийти в замок?",Успешно
VOICE_ID.BIN_0000301D.wav,,,Не речь / Смех / Звук
VOICE_ID.BIN_0000301E.wav,お、頑張るさ!,"О, я сделаю все возможное!",Успешно
VOICE_ID.BIN_0000301F.wav,お、落ち着け、ルイズ!,"Ой, успокойся, Луиза!",Успешно
VOICE_ID.BIN_00003020.wav,俺は、平賀斎藤,Я Хирага Сайто,Успешно
VOICE_ID.BIN_00003021.wav,ルイズ、落ち着けって,"Луиза, успокойся.",Успешно
VOICE_ID.BIN_00003022.wav,俺が話をつける,я поговорю,Успешно
VOICE_ID.BIN_00003023.wav,あんた、隊長さん。あのさ、俺たち、お姫様に会いたいんだよね。取り継いでくれないかな?,"Вы, капитан. Знаешь, мы хотим познакомиться с принцессой. Не могли бы вы взять на себя управление?",Успешно
VOICE_ID.BIN_00003024.wav,ルイズ、任せた,"Луиза, оставь это мне.",Успешно
VOICE_ID.BIN_00003025.wav,お姫様!お姫様!出てきてくださいよー!,"Принцесса! Принцесса! Пожалуйста, выходите!",Успешно
VOICE_ID.BIN_00003026.wav,なぁルイズ最初からそれを出せばよかったんじゃないのか,"Эй, Луиза, разве ты не должна была упомянуть об этом с самого начала?",Успешно
VOICE_ID.BIN_00003027.wav,まあ、そうだな,"Ну, это верно",Успешно
VOICE_ID.BIN_00003028.wav,それにしてもさ、何でこんなに城内が騒がしいのさ。 さっきの兵士も、やけに殺気だってたし。,"И вообще, почему в замке так шумно? Солдат, показанный ранее, также был чрезвычайно убийственным.",Успешно
VOICE_ID.BIN_00003029.wav,どういうことなんですか?,Что ты имеешь в виду?,Успешно
VOICE_ID.BIN_0000302A.wav,爆弾使いが先兵 黒幕がいるってことですか,"Бомбардировщик – это авангард, значит ли это, что есть вдохновитель?",Успешно
VOICE_ID.BIN_0000302B.wav,なんだか、城の周りを丸く囲んでるように見えるな,"Похоже, замок окружает круг.",Успешно
VOICE_ID.BIN_0000302C.wav,なんだって? じゃあ、今この城は?,"Что это? Итак, что представляет собой этот замок сейчас?",Успешно
VOICE_ID.BIN_0000302D.wav,やっと競技が終わったみたいだな,"Похоже, соревнование наконец закончилось.",Успешно
VOICE_ID.BIN_0000302E.wav,,,Не речь / Смех / Звук
VOICE_ID.BIN_0000302F.wav,お姫様は悪くなんかないさ 悪いのは爆弾使いと、そいつを操ってる奴だ,"С принцессой все в порядке, не так с террористом и человеком, который им управляет.",Успешно
VOICE_ID.BIN_00003030.wav,ルイズ、何か良い考えないか? このままじゃヤバいだろ,"Луиза, у тебя есть идеи? Будет плохо, если так будет продолжаться.",Успешно
VOICE_ID.BIN_00003031.wav,軍人さんたちは何やってんのさ こんなとこで偉そうに座ってても仕方ないでしょ,Что делают солдаты? Нет смысла здесь так сидеть.,Успешно
VOICE_ID.BIN_00003032.wav,そ、そうなんだ,"О, это верно",Успешно
VOICE_ID.BIN_00003033.wav,何かいい考えでもあんの?,Есть ли у вас хорошие идеи?,Успешно
VOICE_ID.BIN_00003034.wav,おお! 作戦が浮かんだのか!,Ой! Вы придумали стратегию!,Успешно
VOICE_ID.BIN_00003035.wav,えっ、マジかよ!,"О, серьезно!",Успешно
VOICE_ID.BIN_00003036.wav,おい待てよルイズ 恐怖の魔法なんて使ったら街が吹っ飛ぶじゃないか,"Эй, подожди, Луиза, разве город не взорвется, если ты применишь магию страха?",Успешно
VOICE_ID.BIN_00003037.wav,頑張れよ、ルイズ 俺は、ルイズの魔法を信じるよ 敵が襲ってきた時は、俺が必ず守ってやる,"Удачи, Луиза. Я верю в волшебство Луизы. Когда враг нападет, я обязательно защищу тебя.",Успешно
VOICE_ID.BIN_00003038.wav,それで、賞賛はあるのか?,"Итак, есть ли похвала?",Успешно
VOICE_ID.BIN_00003039.wav,なんだよそれ 大丈夫なのか,Что это такое? Это нормально?,Успешно
VOICE_ID.BIN_0000303A.wav,なるほど 死なば諸友ってやつだな,"Я вижу, если ты умрешь, вы останетесь друзьями.",Успешно
VOICE_ID.BIN_0000303B.wav,全部吹き飛ばしちゃうんだろ 虚無の魔法で,Я уничтожу все это магией небытия.,Успешно
VOICE_ID.BIN_0000303C.wav,おわっ!,Ух ты!,Успешно
VOICE_ID.BIN_0000303D.wav,なんで屋上なんだよ,Почему он на крыше?,Успешно
VOICE_ID.BIN_0000303E.wav,わかった,Понял,Успешно
VOICE_ID.BIN_0000303F.wav,ルイズ!危ない!,Луиза! Это опасно!,Успешно
VOICE_ID.BIN_00003040.wav,,,Не речь / Смех / Звук
VOICE_ID.BIN_00003041.wav,あぶねー,Абуни,Успешно
VOICE_ID.BIN_00003042.wav,マジかよ,Серьезно?,Успешно
VOICE_ID.BIN_00003043.wav,アルナ!なんでこんなところに!,Аруна! Почему ты здесь?,Успешно
VOICE_ID.BIN_00003044.wav,アキナだと、それにウェザリーって、あのウェザリーか!,"Акина и Уэзерли, это Уэзерли?",Успешно
VOICE_ID.BIN_00003045.wav,なるほど、ハルナがこの世界にやってきたときに、解放してくれた女ってのは、ウェザリーのことだったんだな!,"Я вижу, женщиной, которая освободила Харуну, когда она пришла в этот мир, была Уэзерли!",Успешно
VOICE_ID.BIN_00003046.wav,つまり、俺たちはウェザリーに用意された舞台の上で、見事に踊らされてたってわけか!,"Другими словами, нас заставили красиво танцевать на сцене, подготовленной Weatherly!",Успешно
VOICE_ID.BIN_00003047.wav,ハルナの心を操りやがって!,Манипулирование сердцем Харуны!,Успешно
VOICE_ID.BIN_00003048.wav,,,Не речь / Смех / Звук
VOICE_ID.BIN_00003049.wav,ああ、やれるね。 なんのためらいもないさ。,"О, ты можешь это сделать. Я не испытываю никаких колебаний.",Успешно
VOICE_ID.BIN_0000304A.wav,俺は、ルイーズの使い馬だからな! ご主人様には指一本触れさせねえ!,Я лошадь Луизы! Я не позволю своему хозяину прикоснуться ко мне даже пальцем!,Успешно
VOICE_ID.BIN_0000304B.wav,卑怯だぞ!,Это трусость!,Успешно
VOICE_ID.BIN_0000304C.wav,見たいだな…くそ!,Я хочу это увидеть... черт!,Успешно
VOICE_ID.BIN_0000304D.wav,やれるわけねーじゃねーか くそ,"Я никак не смогу это сделать, черт возьми.",Успешно
VOICE_ID.BIN_0000304E.wav,そうだな,Это верно,Успешно
VOICE_ID.BIN_0000304F.wav,行くぜ!ルインズ!,Пойдем! Руины!,Успешно
VOICE_ID.BIN_00003050.wav,平気か、ルイズ?,"С тобой все в порядке, Луиза?",Успешно
VOICE_ID.BIN_00003051.wav,ここで褒めても何も出ないって、それより、ハルナは大丈夫か?,"Здесь ничего не получится, главное, с Харуной все в порядке?",Успешно
VOICE_ID.BIN_00003052.wav,大丈夫か!ハルナ!,Ты в порядке! Харуна!,Успешно
VOICE_ID.BIN_00003053.wav,大丈夫みたいだ,"Похоже, все в порядке",Успешно
VOICE_ID.BIN_00003054.wav,でも,,Не речь / Смех / Звук
VOICE_ID.BIN_00003055.wav,わかった,Понял,Успешно
VOICE_ID.BIN_00003056.wav,それよりルイズ、虚無の魔法を頼むぜ!,"Вместо этого, Луиза, я попрошу тебя использовать магию небытия!",Успешно
VOICE_ID.BIN_00003057.wav,ああ、見せてくれ,"О, покажи мне",Успешно
VOICE_ID.BIN_00003058.wav,こいつはすげえ,Этот парень потрясающий,Успешно
VOICE_ID.BIN_00003059.wav,ルイズが使おうとしていた魔法ってのは とんでもない魔法だったんだな,"Магия, которую пыталась использовать Луиза, была невероятной магией.",Успешно
VOICE_ID.BIN_0000305A.wav,あっ、すげー! 砲台から敵が走って逃げていくぞ!,"Ах, здорово! Враг убегает от турели!",Успешно
VOICE_ID.BIN_0000305B.wav,ひとまず、お疲れ様、ルイズ,"Прежде всего, спасибо за ваш тяжелый труд, Луиза.",Успешно
VOICE_ID.BIN_0000305C.wav,これでどうにか、約束は果たせそうだ,"Почему-то мне кажется, что я смогу выполнить свое обещание.",Успешно
VOICE_ID.BIN_0000305D.wav,シエスタからお守りを預かってきたから、それを返すことができるってことだよ,"Сиеста оставила мне амулет, а это значит, что я могу его вернуть.",Успешно
VOICE_ID.BIN_0000305E.wav,こいつを身につけていれば、どんな災いも避けて通るんだってさ,"Если вы наденете это, вы сможете избежать любой катастрофы.",Успешно
VOICE_ID.BIN_0000305F.wav,ん、そうだな、大変だったけど、勝てたし,"Хм, да, было тяжело, но я победил.",Успешно
VOICE_ID.BIN_00003060.wav,なんでだよ,Почему?,Успешно
VOICE_ID.BIN_00003061.wav,今日はこれでしのげたけど、また戦争ってあるのかな?,"Сегодня мы это прошли, но интересно, будет ли еще война?",Успешно
VOICE_ID.BIN_00003062.wav,ふぅ、そうだな,"Уф, это верно.",Успешно
VOICE_ID.BIN_00003063.wav,そうだな,Это верно,Успешно
VOICE_ID.BIN_00003064.wav,なぁルイズ 俺たちもう何日もトリスタニアにいるんだが大丈夫なのか,"Привет, Луиза, мы уже несколько дней в Тристании, ты в порядке?",Успешно
VOICE_ID.BIN_00003065.wav,いや、無いなら無いでさ。もっと真剣に探すとかしないと。,"Нет, если его нет, то его не существует. Мне нужно посмотреть более серьезно.",Успешно
VOICE_ID.BIN_00003066.wav,どこでだろ,Где?,Успешно
VOICE_ID.BIN_00003067.wav,そりゃ、そうだろうけど,"Ну, я думаю, да.",Успешно
VOICE_ID.BIN_00003068.wav,ねえよ,Привет,Успешно
VOICE_ID.BIN_00003069.wav,え、本当に? やっぱりシエスタは優しいなぁ,"Э, правда? В конце концов, Сиеста добрая.",Успешно
VOICE_ID.BIN_0000306A.wav,あるのまで ありがたいなぁ 持つべきものは心優しいクラスメイトだよ,"Я благодарен за то, что имею. Мне нужен добросердечный одноклассник.",Успешно
VOICE_ID.BIN_0000306B.wav,ん?何だろう、ドアの隙間に手紙が…,"Хм? Интересно, что это такое, в щели в двери письмо...",Успешно
VOICE_ID.BIN_0000306C.wav,さあ 俺はこっちの文字読めないし多分ルイズ当てじゃない,"Я не могу прочитать эти письма, так что, наверное, не угадываю Луизу.",Успешно
VOICE_ID.BIN_0000306D.wav,はい はい ご 主人 様,"Да, да, сэр",Успешно
VOICE_ID.BIN_0000306E.wav,それにしてもわざわざ出先の宿屋に手紙が送られてくるなんて きっと急ぎの要件なんだろうな,"Тем не менее, тот факт, что письмо было отправлено в гостиницу, куда я направлялся, вероятно, был неотложным делом.",Успешно
VOICE_ID.BIN_0000306F.wav,俺 どうしたんだよたばさ なんだか表情暗いぞ,"Что со мной не так? Табаса, выражение твоего лица какое-то мрачное.",Успешно
VOICE_ID.BIN_00003070.wav,ん? なんかあったの?,Хм? Что-то случилось?,Успешно
VOICE_ID.BIN_00003071.wav,タバサって魔法使いかと思ったら騎士だったんだな シュバリエって騎士の称号なんだろ,"Я думал Табита волшебница, но она оказалась рыцарем. Шевалье – титул рыцаря.",Успешно
VOICE_ID.BIN_00003072.wav,え、なんで二人ともあきれてるんだよ,"Эх, почему мы оба так ошеломлены?",Успешно
VOICE_ID.BIN_00003073.wav,なるほどね,Я понимаю.,Успешно
VOICE_ID.BIN_00003074.wav,実は 料理人だったのか,Был ли он на самом деле поваром?,Успешно
VOICE_ID.BIN_00003075.wav,え?違うの?シュバリエって料理人の称号じゃないのか?,Хм? Не так ли? Разве шевалье не титул шеф-повара?,Успешно
VOICE_ID.BIN_00003076.wav,あはは、そうだったんだ,"Хаха, это правда",Успешно
VOICE_ID.BIN_00003077.wav,もしかして 魔法使いの称号なのか,"Может быть, это звание волшебника?",Успешно
VOICE_ID.BIN_00003078.wav,ふぅー,Уф,Успешно
VOICE_ID.BIN_00003079.wav,へぇ、大したもんだなぁ,"Эй, это большое дело",Успешно
VOICE_ID.BIN_0000307A.wav,だけど,Но,Успешно
VOICE_ID.BIN_0000307B.wav,なぁたばさ もしよかったら俺にも手紙の内容を教えてくれないか,"Эй, Табаса, если не возражаешь, не мог бы ты рассказать мне содержание письма?",Успешно
VOICE_ID.BIN_0000307C.wav,何か、力になれるかもしれないだろ,Может быть я смогу как-то помочь,Успешно
VOICE_ID.BIN_0000307D.wav,お、タバサ?,"О, Табита?",Успешно
VOICE_ID.BIN_0000307E.wav,出てっちゃったよ,Оно погасло,Успешно
VOICE_ID.BIN_0000307F.wav,そりゃ俺だって少しは,"Ну, даже я немного",Успешно
VOICE_ID.BIN_00003080.wav,でも、人には人の事情があるわけなんだし。,Но у людей свои обстоятельства.,Успешно
VOICE_ID.BIN_00003081.wav,いや、別に,"Нет, не совсем",Успешно
VOICE_ID.BIN_00003082.wav,ん?,,Не речь / Смех / Звук
VOICE_ID.BIN_00003083.wav,無理なことでなければ,Если это невозможно,Успешно
VOICE_ID.BIN_00003084.wav,俺が?,Мне?,Успешно
VOICE_ID.BIN_00003085.wav,ギク…,Гику…,Успешно
VOICE_ID.BIN_00003086.wav,え、いや、誤解だって!,"О нет, это недоразумение!",Успешно
VOICE_ID.BIN_00003087.wav,はいはい,Да да,Успешно
VOICE_ID.BIN_00003088.wav,ターバーさんのやつ、どこ行ったんだ?あいつ,"Мистер Тарвер, куда он делся?",Успешно
VOICE_ID.BIN_00003089.wav,って アソリン見つかったやん,"Ну, я нашел Асорина.",Успешно
VOICE_ID.BIN_0000308A.wav,まああんまり考えても仕方がないよな とりあえず声をかけてみるか,"Ну, нет смысла слишком много об этом думать, так что я все равно попробую тебе позвонить.",Успешно
VOICE_ID.BIN_0000308B.wav,おい!タバサ!,Привет! Табита!,Успешно
VOICE_ID.BIN_0000308C.wav,しばらくそっとしておいてやるか きっとタバサにはタバサなりの気持ちの整理のつけ方というのがあって,"Стоит ли мне оставить ее одну на некоторое время? Я уверен, что у Табиты есть свой способ разобраться в своих чувствах.",Успешно
VOICE_ID.BIN_0000308D.wav,てっ ダメだ このまま戻ったらルイズに撲殺されちまう,"Нет, это бесполезно. Если я вернусь вот так, Луиза забьет меня до смерти.",Успешно
VOICE_ID.BIN_0000308E.wav,おい!タマサ!,Привет! Тамаса!,Успешно
VOICE_ID.BIN_0000308F.wav,あの手紙ってなんだったんだろう たばさが部屋を飛び出すほどの内容だろ,"О чем было это письмо? Должно быть, этого было достаточно, чтобы паук выбежал из комнаты.",Успешно
VOICE_ID.BIN_00003090.wav,切ないなよ 悲しいなよ 難しいなよ,"Это не грустно, это не грустно, это не сложно",Успешно
VOICE_ID.BIN_00003091.wav,うーん,Хм,Успешно
VOICE_ID.BIN_00003092.wav,はぁぁぁぁぁぁぁぁぁぁ,Хаааааааааааааааааааааааа,Успешно
VOICE_ID.BIN_00003093.wav,まあ考えても答えが出るはずもないし 直接本人に聞いてみますか,"Ну, даже если я подумаю об этом, ответа я не получу, поэтому хочу спросить его напрямую.",Успешно
VOICE_ID.BIN_00003094.wav,おい!タバサ!,Привет! Табита!,Успешно
VOICE_ID.BIN_00003095.wav,えっと、タバサさん,"Ну, Табита.",Успешно
VOICE_ID.BIN_00003096.wav,あのー、手紙のことでちょっとお話を聞ければなーとか,"Хм, я хотел спросить тебя немного о письме.",Успешно
VOICE_ID.BIN_00003097.wav,はっはっはっはっは,Хахахахахаха,Успешно
VOICE_ID.BIN_00003098.wav,あのーせめて一言だけで結構ですから 反応して欲しいんですが,"Хм, хотя бы одно слово подойдет, поэтому я хочу, чтобы вы ответили.",Успешно
VOICE_ID.BIN_00003099.wav,だ、だめ?,"Нет, нет?",Успешно
VOICE_ID.BIN_0000309A.wav,よかった じゃあさっそく,"Отлично, начнем",Успешно
